start_date,end_date,day,status,discipline,discipline_code,event,event_medal,phase,gender,event_type,venue,venue_code,location_description,location_code,url
2024-08-01T10:00:00+02:00,2024-08-01T11:00:00+02:00,2024-08-01,FINISHED,Table Tennis,TTE,Women's Singles,0,Women's Singles Quarterfinals,W,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 1,TT1,/en/paris-2024/results/table-tennis/women-s-singles/qfnl000400--
2024-08-01T10:05:00+02:00,2024-08-01T10:30:00+02:00,2024-08-01,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-000900--
2024-08-01T10:06:00+02:00,2024-08-01T10:12:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-000300--
2024-08-01T10:06:00+02:00,2024-08-01T10:12:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-000600--
2024-08-01T10:09:00+02:00,2024-08-01T10:22:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/32 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r64-000600--
2024-08-01T10:10:00+02:00,2024-08-01T10:17:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Eight,0,Women's Eight Repechages,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-eight/rep---------
2024-08-01T10:12:00+02:00,2024-08-01T10:18:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-000400--
2024-08-01T10:12:00+02:00,2024-08-01T10:18:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-000800--
2024-08-01T10:18:00+02:00,2024-08-01T10:24:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-000600--
2024-08-01T10:18:00+02:00,2024-08-01T10:24:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-001000--
2024-08-01T10:20:00+02:00,2024-08-01T10:27:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Eight,0,Men's Eight Repechages,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-eight/rep---------
2024-08-01T10:22:00+02:00,2024-08-01T10:35:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/16 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r32-001100--
2024-08-01T10:24:00+02:00,2024-08-01T10:30:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-000800--
2024-08-01T10:24:00+02:00,2024-08-01T10:30:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-001400--
2024-08-01T10:30:00+02:00,2024-08-01T12:00:00+02:00,2024-08-01,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/men/gpb-001100--
2024-08-01T10:30:00+02:00,2024-08-01T10:36:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-001000--
2024-08-01T10:30:00+02:00,2024-08-01T10:36:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-001600--
2024-08-01T10:30:00+02:00,2024-08-01T10:37:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Double Sculls,0,Women's Double Sculls Finals,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-double-sculls/fnl---------
2024-08-01T10:30:00+02:00,2024-08-01T11:55:00+02:00,2024-08-01,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group A,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpa-000700--
2024-08-01T10:35:00+02:00,2024-08-01T11:00:00+02:00,2024-08-01,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-001000--
2024-08-01T10:35:00+02:00,2024-08-01T10:48:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/16 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r32-000300--
2024-08-01T10:36:00+02:00,2024-08-01T10:42:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-001200--
2024-08-01T10:36:00+02:00,2024-08-01T10:42:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000100--
2024-08-01T10:42:00+02:00,2024-08-01T10:48:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-001400--
2024-08-01T10:42:00+02:00,2024-08-01T10:48:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000200--
2024-08-01T10:42:00+02:00,2024-08-01T10:49:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Double Sculls,0,Men's Double Sculls Finals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-double-sculls/fnl---------
2024-08-01T10:48:00+02:00,2024-08-01T11:01:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/32 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r64-002500--
2024-08-01T10:48:00+02:00,2024-08-01T10:54:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-001600--
2024-08-01T10:48:00+02:00,2024-08-01T10:54:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000300--
2024-08-01T10:54:00+02:00,2024-08-01T11:00:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000100--
2024-08-01T10:54:00+02:00,2024-08-01T11:00:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000400--
2024-08-01T10:54:00+02:00,2024-08-01T11:01:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Four,0,Women's Four Finals,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-four/fnl---------
2024-08-01T11:00:00+02:00,2024-08-01T12:45:00+02:00,2024-08-01,FINISHED,Basketball,BKB,Women,0,Women's Group Phase - Group C,W,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/women/gpc-000300--
2024-08-01T11:00:00+02:00,2024-08-01T11:50:00+02:00,2024-08-01,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool A - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpa-000500--
2024-08-01T11:00:00+02:00,2024-08-01T11:11:00+02:00,2024-08-01,FINISHED,Boxing,BOX,Women's 50kg,0,Women's 50kg - Prelims - Round of 16,W,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/women-s-50kg/8fnl000100--
2024-08-01T11:00:00+02:00,2024-08-01T14:00:00+02:00,2024-08-01,FINISHED,Equestrian,EQU,Jumping Team,0,Jumping Team Qualifier,O,TEAM,Château de Versailles,VER,Château de Versailles,VER,/en/paris-2024/results/equestrian/jumping-team/qual000100--
2024-08-01T11:00:00+02:00,2024-08-01T12:30:00+02:00,2024-08-01,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group A,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpa-001000--
2024-08-01T11:00:00+02:00,2024-08-01T11:06:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000200--
2024-08-01T11:00:00+02:00,2024-08-01T11:06:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000500--
2024-08-01T11:00:00+02:00,2024-08-01T11:18:00+02:00,2024-08-01,FINISHED,Swimming,SWM,Women's 200m Backstroke,0,Women's 200m Backstroke - Heats,W,ATH,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/women-s-200m-backstroke/heat--------
2024-08-01T11:00:00+02:00,2024-08-01T12:00:00+02:00,2024-08-01,FINISHED,Table Tennis,TTE,Men's Singles,0,Men's Singles Quarterfinals,M,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 1,TT1,/en/paris-2024/results/table-tennis/men-s-singles/qfnl000200--
2024-08-01T11:01:00+02:00,2024-08-01T11:14:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/32 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r64-002600--
2024-08-01T11:06:00+02:00,2024-08-01T11:12:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000300--
2024-08-01T11:06:00+02:00,2024-08-01T11:12:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000600--
2024-08-01T11:06:00+02:00,2024-08-01T11:13:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Four,0,Men's Four Finals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-four/fnl---------
2024-08-01T11:12:00+02:00,2024-08-01T11:18:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000400--
2024-08-01T11:12:00+02:00,2024-08-01T11:18:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000700--
2024-08-01T11:14:00+02:00,2024-08-01T11:27:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/32 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r64-000700--
2024-08-01T11:16:00+02:00,2024-08-01T11:27:00+02:00,2024-08-01,FINISHED,Boxing,BOX,Women's 50kg,0,Women's 50kg - Prelims - Round of 16,W,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/women-s-50kg/8fnl000200--
2024-08-01T11:18:00+02:00,2024-08-01T11:24:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000500--
2024-08-01T11:18:00+02:00,2024-08-01T11:24:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000800--
2024-08-01T11:18:00+02:00,2024-08-01T11:25:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Double Sculls,1,Women's Double Sculls Finals,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-double-sculls/fnl---------
2024-08-01T11:18:00+02:00,2024-08-01T11:47:00+02:00,2024-08-01,FINISHED,Swimming,SWM,Men's 50m Freestyle,0,Men's 50m Freestyle - Heats,M,ATH,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/men-s-50m-freestyle/heat--------
2024-08-01T11:24:00+02:00,2024-08-01T11:30:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000600--
2024-08-01T11:24:00+02:00,2024-08-01T11:30:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/qfnl000100--
2024-08-01T11:27:00+02:00,2024-08-01T11:40:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/32 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r64-000800--
2024-08-01T11:30:00+02:00,2024-08-01T11:36:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000700--
2024-08-01T11:30:00+02:00,2024-08-01T11:36:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/qfnl000200--
2024-08-01T11:30:00+02:00,2024-08-01T11:37:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Double Sculls,1,Men's Double Sculls Finals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-double-sculls/fnl---------
2024-08-01T11:32:00+02:00,2024-08-01T11:43:00+02:00,2024-08-01,FINISHED,Boxing,BOX,Women's 50kg,0,Women's 50kg - Prelims - Round of 16,W,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/women-s-50kg/8fnl000300--
2024-08-01T11:36:00+02:00,2024-08-01T11:42:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000800--
2024-08-01T11:36:00+02:00,2024-08-01T11:42:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/qfnl000300--
2024-08-01T11:40:00+02:00,2024-08-01T11:53:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/16 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r32-001300--
2024-08-01T11:42:00+02:00,2024-08-01T11:48:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/qfnl000100--
2024-08-01T11:42:00+02:00,2024-08-01T11:48:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/qfnl000400--
2024-08-01T11:47:00+02:00,2024-08-01T12:05:00+02:00,2024-08-01,FINISHED,Swimming,SWM,Men's 200m Individual Medley,0,Men's 200m Individual Medley - Heats,M,ATH,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/men-s-200m-individual-medley/heat--------
2024-08-01T11:48:00+02:00,2024-08-01T11:59:00+02:00,2024-08-01,FINISHED,Boxing,BOX,Women's 66kg,0,Women's 66kg - Prelims - Round of 16,W,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/women-s-66kg/8fnl000100--
2024-08-01T11:48:00+02:00,2024-08-01T11:54:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/qfnl000200--
2024-08-01T11:50:00+02:00,2024-08-01T13:00:00+02:00,2024-08-01,FINISHED,Fencing,FEN,Women's Foil Team,0,Women's Foil Team Table of 8,W,HTEAM,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/women-s-foil-team/qfnl000300--
2024-08-01T11:50:00+02:00,2024-08-01T13:00:00+02:00,2024-08-01,FINISHED,Fencing,FEN,Women's Foil Team,0,Women's Foil Team Table of 8,W,HTEAM,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/women-s-foil-team/qfnl000100--
2024-08-01T11:50:00+02:00,2024-08-01T13:00:00+02:00,2024-08-01,FINISHED,Fencing,FEN,Women's Foil Team,0,Women's Foil Team Table of 8,W,HTEAM,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/women-s-foil-team/qfnl000200--
2024-08-01T11:50:00+02:00,2024-08-01T13:00:00+02:00,2024-08-01,FINISHED,Fencing,FEN,Women's Foil Team,0,Women's Foil Team Table of 8,W,HTEAM,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/women-s-foil-team/qfnl000400--
2024-08-01T11:50:00+02:00,2024-08-01T11:57:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Four,1,Women's Four Finals,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-four/fnl---------
2024-08-01T11:53:00+02:00,2024-08-01T12:06:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/16 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r32-000400--
2024-08-01T11:54:00+02:00,2024-08-01T12:00:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/qfnl000300--
2024-08-01T12:00:00+02:00,2024-08-01T12:50:00+02:00,2024-08-01,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool D - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpd-000500--
2024-08-01T12:00:00+02:00,2024-08-01T12:06:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/qfnl000400--
2024-08-01T12:00:00+02:00,2024-08-01T13:30:00+02:00,2024-08-01,FINISHED,Shooting,SHO,50m Rifle 3 Positions Women,0,50m Rifle 3 Pos. Women's Qualification,W,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - 50m Qualification,SH4,/en/paris-2024/results/shooting/50m-rifle-3-positions-women/qual000100--
2024-08-01T12:00:00+02:00,2024-08-01T13:00:00+02:00,2024-08-01,FINISHED,Table Tennis,TTE,Women's Singles,0,Women's Singles Quarterfinals,W,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 1,TT1,/en/paris-2024/results/table-tennis/women-s-singles/qfnl000300--
2024-08-01T12:00:00+02:00,2024-08-01T13:30:00+02:00,2024-08-01,FINISHED,Tennis,TEN,Women's Singles,0,Women's Singles Semi-finals,W,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Philippe-Chatrier,TPC,/en/paris-2024/results/tennis/women-s-singles/sfnl000100--
2024-08-01T12:00:00+02:00,2024-08-01T13:30:00+02:00,2024-08-01,FINISHED,Tennis,TEN,Women's Doubles,0,Women's Doubles Quarter-finals,W,HCOUP,Roland-Garros Stadium,RGA,Roland-Garros - Court Suzanne-Lenglen,TSL,/en/paris-2024/results/tennis/women-s-doubles/qfnl000100--
2024-08-01T12:00:00+02:00,2024-08-01T15:00:00+02:00,2024-08-01,FINISHED,Tennis,TEN,Men's Singles,0,Men's Singles Quarter-finals,M,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Philippe-Chatrier,TPC,/en/paris-2024/results/tennis/men-s-singles/qfnl000400--
2024-08-01T12:00:00+02:00,2024-08-01T15:00:00+02:00,2024-08-01,FINISHED,Tennis,TEN,Men's Singles,0,Men's Singles Quarter-finals,M,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Suzanne-Lenglen,TSL,/en/paris-2024/results/tennis/men-s-singles/qfnl000200--
2024-08-01T12:00:00+02:00,2024-08-01T16:30:00+02:00,2024-08-01,FINISHED,Tennis,TEN,Men's Singles,0,Men's Singles Quarter-finals,M,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Suzanne-Lenglen,TSL,/en/paris-2024/results/tennis/men-s-singles/qfnl000300--
2024-08-01T12:00:00+02:00,2024-08-01T18:00:00+02:00,2024-08-01,FINISHED,Tennis,TEN,Men's Doubles,0,Men's Doubles Quarter-finals,M,HCOUP,Roland-Garros Stadium,RGA,Roland-Garros - Court Suzanne-Lenglen,TSL,/en/paris-2024/results/tennis/men-s-doubles/qfnl000200--
2024-08-01T12:03:00+02:00,2024-08-01T12:24:00+02:00,2024-08-01,FINISHED,Sailing,SAL,Men's Windsurfing,0,Men's Windsurfing Opening Series,M,ATH,Marseille Marina,MAM,Marseille Marina - Corniche,SA2,/en/paris-2024/results/sailing/men-s-windsurfing/prel001100--
2024-08-01T12:04:00+02:00,2024-08-01T12:15:00+02:00,2024-08-01,FINISHED,Boxing,BOX,Women's 66kg,0,Women's 66kg - Prelims - Round of 16,W,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/women-s-66kg/8fnl000200--
2024-08-01T12:05:00+02:00,2024-08-01T12:26:00+02:00,2024-08-01,FINISHED,Swimming,SWM,Women's 4 x 200m Freestyle Relay,0,Women's 4 x 200m Freestyle Relay - Heats,W,TEAM,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/women-s-4-x-200m-freestyle-relay/heat--------
2024-08-01T12:05:00+02:00,2024-08-01T13:30:00+02:00,2024-08-01,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group B,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpb-000700--
2024-08-01T12:06:00+02:00,2024-08-01T12:19:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/32 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r64-001700--
2024-08-01T12:10:00+02:00,2024-08-01T12:17:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Four,1,Men's Four Finals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-four/fnl---------
2024-08-01T12:15:00+02:00,2024-08-01T13:06:00+02:00,2024-08-01,FINISHED,Sailing,SAL,Men's Dinghy,0,Men's Dinghy Opening Series,M,ATH,Marseille Marina,MAM,Marseille Marina - Marseille,SA1,/en/paris-2024/results/sailing/men-s-dinghy/prel000100--
