Country,Region,Urban,Origin,Year1,Year2,AgeDef,Vitality,  TFR,  MAB,Collection,SourceType,   RefCode,Note,Split
    SWE,     .,    .,     ., 1928, 1928,   ACY,       .,2.082,30.42,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1929, 1929,   ACY,       .,1.950,30.30,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1930, 1930,   ACY,       .,1.959,30.16,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1931, 1931,   ACY,       .,1.878,30.05,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1932, 1932,   ACY,       .,1.829,29.98,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1933, 1933,   ACY,       .,1.717,29.96,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1934, 1934,   ACY,       .,1.704,29.91,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1935, 1935,   ACY,       .,1.702,29.73,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1936, 1936,   ACY,       .,1.753,29.70,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1937, 1937,   ACY,       .,1.773,29.59,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1938, 1938,   ACY,       .,1.835,29.47,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1939, 1939,   ACY,       .,1.897,29.36,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1940, 1940,   ACY,       .,1.861,29.22,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1941, 1941,   ACY,       .,1.921,29.22,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1942, 1942,   ACY,       .,2.190,29.42,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1943, 1943,   ACY,       .,2.413,29.34,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1944, 1944,   ACY,       .,2.610,29.17,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1945, 1945,   ACY,       .,2.629,29.02,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1946, 1946,   ACY,       .,2.565,28.90,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1947, 1947,   ACY,       .,2.503,28.72,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1948, 1948,   ACY,       .,2.471,28.60,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1949, 1949,   ACY,       .,2.390,28.47,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1950, 1950,   ACY,       .,2.299,28.23,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1951, 1951,   ACY,       .,2.217,28.08,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1952, 1952,   ACY,       .,2.240,27.96,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1953, 1953,   ACY,       .,2.268,27.87,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1954, 1954,   ACY,       .,2.193,27.81,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1955, 1955,   ACY,       .,2.252,27.67,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1956, 1956,   ACY,       .,2.285,27.63,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1957, 1957,   ACY,       .,2.277,27.62,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1958, 1958,   ACY,       .,2.256,27.56,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1959, 1959,   ACY,       .,2.253,27.49,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1960, 1960,   ACY,       .,2.195,27.48,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1961, 1961,   ACY,       .,2.229,27.43,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1962, 1962,   ACY,       .,2.254,27.33,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1963, 1963,   ACY,       .,2.336,27.32,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1964, 1964,   ACY,       .,2.482,27.26,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1965, 1965,   ACY,       .,2.416,27.18,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1966, 1966,   ACY,       .,2.364,27.09,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1967, 1967,   ACY,       .,2.280,27.06,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1968, 1968,   ACY,       .,2.074,27.04,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1969, 1969,   ACY,       .,1.928,27.07,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1970, 1970,   ACY,       .,1.920,26.97,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1971, 1971,   ACY,       .,1.967,26.86,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1972, 1972,   ACY,       .,1.911,26.75,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1973, 1973,   ACY,       .,1.866,26.73,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1974, 1974,   ACY,       .,1.848,26.66,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1975, 1975,   ACY,       .,1.767,26.69,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1976, 1976,   ACY,       .,1.681,26.85,        RE,  estimate,    SWE_03,   .,    1
    SWE,     .,    .,     ., 1963, 1963,   ACY,       1,2.327,27.30,      STAT,     vital,    SWE_04,   .,    1
    SWE,     .,    .,     ., 1964, 1964,   ACY,       1,2.474,27.23,      STAT,     vital,    SWE_04,   .,    1
    SWE,     .,    .,     ., 1965, 1965,   ACY,       1,2.414,27.13,      STAT,     vital,    SWE_04,   .,    1
    SWE,     .,    .,     ., 1966, 1966,   ACY,       1,2.367,27.02,      STAT,     vital,    SWE_04,   .,    1
    SWE,     .,    .,     ., 1967, 1967,   ACY,       1,2.280,26.97,      STAT,     vital,    SWE_05,   .,    1
    SWE,     .,    .,     ., 1968, 1968,   ACY,       1,2.087,26.99,      STAT,     vital,    SWE_05,   .,    1
    SWE,     .,    .,     ., 1969, 1969,   ACY,       1,1.942,27.03,      STAT,     vital,    SWE_05,   .,    1
    SWE,     .,    .,     ., 1970, 1970,   ACY,       1,1.938,26.94,      STAT,     vital,    SWE_05,   .,    1
    SWE,     .,    .,     ., 1971, 1971,   ACY,       1,1.977,26.81,      STAT,     vital,    SWE_06,   .,    1
    SWE,     .,    .,     ., 1972, 1972,   ACY,       1,1.926,26.73,      STAT,     vital,    SWE_06,   .,    1
    SWE,     .,    .,     ., 1973, 1973,   ACY,       1,1.880,26.74,      STAT,     vital,    SWE_06,   .,    1
    SWE,     .,    .,     ., 1974, 1974,   ACY,       1,1.888,26.69,      STAT,     vital,    SWE_06,   .,    1
    SWE,     .,    .,     ., 1975, 1975,   ACY,       1,1.779,26.70,      STAT,     vital,    SWE_06,   .,    1
    SWE,     .,    .,     ., 1976, 1976,   ACY,       1,1.688,26.85,      STAT,     vital,    SWE_07,   .,    1
    SWE,     .,    .,     ., 1977, 1977,   ACY,       1,1.648,26.97,      STAT,     vital,    SWE_07,   .,    1
    SWE,     .,    .,     ., 1978, 1978,   ACY,       1,1.601,27.20,      STAT,     vital,    SWE_07,   .,    1
    SWE,     .,    .,     ., 1979, 1979,   ACY,       1,1.657,27.49,      STAT,     vital,    SWE_07,   .,    1
    SWE,     .,    .,     ., 1980, 1980,   ACY,       1,1.678,27.59,      STAT,     vital,    SWE_08,   .,    1
    SWE,     .,    .,     ., 1981, 1981,   ACY,       1,1.632,27.73,      STAT,     vital,    SWE_08,   .,    1
    SWE,     .,    .,     ., 1982, 1982,   ACY,       1,1.622,27.89,      STAT,     vital,    SWE_08,   .,    1
    SWE,     .,    .,     ., 1983, 1983,   ACY,       1,1.610,28.04,      STAT,     vital,    SWE_09,   .,    1
    SWE,     .,    .,     ., 1984, 1984,   ACY,       1,1.652,28.28,      STAT,     vital,    SWE_09,   .,    1
    SWE,     .,    .,     ., 1985, 1985,   ACY,       1,1.733,28.37,      STAT,     vital,    SWE_09,   .,    1
    SWE,     .,    .,     ., 1986, 1986,   ACY,       1,1.794,28.42,      STAT,     vital,    SWE_09,   .,    1
    SWE,     .,    .,     ., 1987, 1987,   ACY,       1,1.838,28.49,      STAT,     vital,    SWE_10,   .,    1
    SWE,     .,    .,     ., 1988, 1988,   ACY,       1,1.961,28.51,      STAT,     vital,    SWE_10,   .,    1
    SWE,     .,    .,     ., 1989, 1989,   ACY,       1,2.016,28.54,      STAT,     vital,    SWE_10,   .,    1
    SWE,     .,    .,     ., 1990, 1990,   ACY,       1,2.135,28.55,      STAT,     vital,    SWE_10,   .,    1
    SWE,     .,    .,     ., 1991, 1991,   ACY,       1,2.117,28.70,      STAT,     vital,    SWE_11,   .,    1
    SWE,     .,    .,     ., 1992, 1992,   ACY,       1,2.090,28.84,      STAT,     vital,    SWE_11,   .,    1
    SWE,     .,    .,     ., 1993, 1993,   ACY,       1,1.997,28.98,      STAT,     vital,    SWE_11,   .,    1
    SWE,     .,    .,     ., 1994, 1994,   ACY,       1,1.890,29.16,      STAT,     vital,    SWE_11,   .,    1
    SWE,     .,    .,     ., 1995, 1995,   ACY,       1,1.738,29.26,      STAT,     vital,    SWE_12,   .,    1
    SWE,     .,    .,     ., 1996, 1996,   ACY,       1,1.606,29.41,      STAT,     vital,    SWE_12,   .,    1
    SWE,     .,    .,     ., 1997, 1997,   ACY,       1,1.532,29.50,      STAT,     vital,    SWE_12,   .,    1
    SWE,     .,    .,     ., 1998, 1998,   ACY,       1,1.510,29.82,      STAT,     vital,    SWE_12,   .,    1
    SWE,     .,    .,     ., 1999, 1999,   ACY,       1,1.496,30.42,      STAT,     vital,    SWE_12,   .,    1
    SWE,     .,    .,     ., 2000, 2000,   ACY,       1,1.539,30.48,      STAT,     vital,    SWE_12,   .,    1
    SWE,     .,    .,     ., 2001, 2001,   ACY,       1,1.563,30.65,      STAT,     vital,    SWE_13,   .,    1
    SWE,     .,    .,     ., 2002, 2002,   ACY,       1,1.644,30.69,      STAT,     vital,    SWE_13,   .,    1
    SWE,     .,    .,     ., 2003, 2003,   ACY,       1,1.707,30.86,      STAT,     vital,    SWE_13,   .,    1
    SWE,     .,    .,     ., 2004, 2004,   ACY,       1,1.748,30.97,      STAT,     vital,    SWE_13,   .,    1
    SWE,     .,    .,     ., 2005, 2005,   ACY,       1,1.767,30.56,      STAT,     vital,    SWE_13,   .,    1
    SWE,     .,    .,     ., 2006, 2006,   ACY,       1,1.847,30.66,      STAT,     vital,    SWE_13,   .,    1
    SWE,     .,    .,     ., 2007, 2007,   ACY,       1,1.879,30.69,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2008, 2008,   ACY,       1,1.907,30.67,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2009, 2009,   ACY,       1,1.936,30.79,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2010, 2010,   ACY,       1,1.985,30.84,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2011, 2011,   ACY,       1,1.901,30.92,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2012, 2012,   ACY,       1,1.905,30.96,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2013, 2013,   ACY,       1,1.888,31.02,      STAT,     vital,    SWE_14,   .,    1
    SWE,     .,    .,     ., 2014, 2014,   ACY,       1,1.881,31.07,      STAT,     vital,    SWE_15,   .,    1
    SWE,     .,    .,     ., 1891, 1891,   ACY,       1,4.142,32.44,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1892, 1892,   ACY,       1,3.966,32.36,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1893, 1893,   ACY,       1,4.039,32.38,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1894, 1894,   ACY,       1,4.019,32.38,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1895, 1895,   ACY,       1,4.083,32.24,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1896, 1896,   ACY,       1,4.048,32.18,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1897, 1897,   ACY,       1,3.977,32.12,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1898, 1898,   ACY,       1,4.043,32.03,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1899, 1899,   ACY,       1,3.929,31.97,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1900, 1900,   ACY,       1,4.013,31.92,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1901, 1901,   ACY,       1,4.009,31.82,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1902, 1902,   ACY,       1,3.926,31.78,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1903, 1903,   ACY,       1,3.811,31.75,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1904, 1904,   ACY,       1,3.814,31.71,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1905, 1905,   ACY,       1,3.796,31.71,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1906, 1906,   ACY,       1,3.789,31.62,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1907, 1907,   ACY,       1,3.751,31.53,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1908, 1908,   ACY,       1,3.754,31.41,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1909, 1909,   ACY,       1,3.726,31.41,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1910, 1910,   ACY,       1,3.570,31.40,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1911, 1911,   ACY,       1,3.450,31.39,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1912, 1912,   ACY,       1,3.401,31.33,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1913, 1913,   ACY,       1,3.290,31.27,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1914, 1914,   ACY,       1,3.229,31.22,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1915, 1915,   ACY,       1,3.033,31.28,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1916, 1916,   ACY,       1,2.959,31.24,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1917, 1917,   ACY,       1,2.899,31.23,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1918, 1918,   ACY,       1,2.803,31.23,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1919, 1919,   ACY,       1,2.705,31.03,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1920, 1920,   ACY,       1,3.198,30.79,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1921, 1921,   ACY,       1,2.902,30.76,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1922, 1922,   ACY,       1,2.630,30.86,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1923, 1923,   ACY,       1,2.524,30.85,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1924, 1924,   ACY,       1,2.401,30.83,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1925, 1925,   ACY,       1,2.309,30.66,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1926, 1926,   ACY,       1,2.193,30.62,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1927, 1927,   ACY,       1,2.080,30.49,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1928, 1928,   ACY,       1,2.054,30.41,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1929, 1929,   ACY,       1,1.926,30.28,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1930, 1930,   ACY,       1,1.931,30.13,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1931, 1931,   ACY,       1,1.847,30.04,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1932, 1932,   ACY,       1,1.799,29.96,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1933, 1933,   ACY,       1,1.688,29.94,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1934, 1934,   ACY,       1,1.676,29.89,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1935, 1935,   ACY,       1,1.676,29.68,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1936, 1936,   ACY,       1,1.726,29.66,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1937, 1937,   ACY,       1,1.745,29.52,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1938, 1938,   ACY,       1,1.805,29.42,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1939, 1939,   ACY,       1,1.862,29.35,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1940, 1940,   ACY,       1,1.824,29.19,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1941, 1941,   ACY,       1,1.894,29.18,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1942, 1942,   ACY,       1,2.163,29.36,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1943, 1943,   ACY,       1,2.382,29.29,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1944, 1944,   ACY,       1,2.570,29.14,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1945, 1945,   ACY,       1,2.588,28.99,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1946, 1946,   ACY,       1,2.543,28.87,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1947, 1947,   ACY,       1,2.481,28.67,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1948, 1948,   ACY,       1,2.454,28.56,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1949, 1949,   ACY,       1,2.369,28.42,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1950, 1950,   ACY,       1,2.280,28.18,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1951, 1951,   ACY,       1,2.199,28.03,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1952, 1952,   ACY,       1,2.225,27.92,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1953, 1953,   ACY,       1,2.255,27.83,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1954, 1954,   ACY,       1,2.181,27.79,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1955, 1955,   ACY,       1,2.253,27.66,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1956, 1956,   ACY,       1,2.286,27.60,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1957, 1957,   ACY,       1,2.284,27.59,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1958, 1958,   ACY,       1,2.261,27.54,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1959, 1959,   ACY,       1,2.254,27.47,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1960, 1960,   ACY,       1,2.197,27.46,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1961, 1961,   ACY,       1,2.229,27.41,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1962, 1962,   ACY,       1,2.256,27.31,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1963, 1963,   ACY,       1,2.336,27.31,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1964, 1964,   ACY,       1,2.482,27.24,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1965, 1965,   ACY,       1,2.416,27.15,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1966, 1966,   ACY,       1,2.361,27.06,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1967, 1967,   ACY,       1,2.267,27.01,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1968, 1968,   ACY,       1,2.072,27.02,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1969, 1969,   ACY,       1,1.927,27.07,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1970, 1970,   ACY,       1,1.920,26.96,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1971, 1971,   ACY,       1,1.961,26.84,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1972, 1972,   ACY,       1,1.913,26.76,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1973, 1973,   ACY,       1,1.867,26.73,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1974, 1974,   ACY,       1,1.876,26.69,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1975, 1975,   ACY,       1,1.769,26.70,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1976, 1976,   ACY,       1,1.682,26.87,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1977, 1977,   ACY,       1,1.645,26.98,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1978, 1978,   ACY,       1,1.600,27.18,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1979, 1979,   ACY,       1,1.658,27.45,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1980, 1980,   ACY,       1,1.680,27.56,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1981, 1981,   ACY,       1,1.636,27.72,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1982, 1982,   ACY,       1,1.627,27.88,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1983, 1983,   ACY,       1,1.614,28.04,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1984, 1984,   ACY,       1,1.658,28.25,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1985, 1985,   ACY,       1,1.740,28.36,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1986, 1986,   ACY,       1,1.800,28.41,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1987, 1987,   ACY,       1,1.844,28.50,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1988, 1988,   ACY,       1,1.967,28.52,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1989, 1989,   ACY,       1,2.020,28.56,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1990, 1990,   ACY,       1,2.140,28.58,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1991, 1991,   ACY,       1,2.113,28.72,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1992, 1992,   ACY,       1,2.077,28.87,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1993, 1993,   ACY,       1,1.982,28.98,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1994, 1994,   ACY,       1,1.883,29.13,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1995, 1995,   ACY,       1,1.731,29.22,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1996, 1996,   ACY,       1,1.600,29.36,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1997, 1997,   ACY,       1,1.528,29.47,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1998, 1998,   ACY,       1,1.517,29.71,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 1999, 1999,   ACY,       1,1.512,29.78,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2000, 2000,   ACY,       1,1.559,29.85,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2001, 2001,   ACY,       1,1.580,30.00,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2002, 2002,   ACY,       1,1.665,30.07,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2003, 2003,   ACY,       1,1.731,30.25,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2004, 2004,   ACY,       1,1.771,30.37,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2005, 2005,   ACY,       1,1.787,30.45,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2006, 2006,   ACY,       1,1.869,30.54,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2007, 2007,   ACY,       1,1.892,30.59,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2008, 2008,   ACY,       1,1.917,30.58,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2009, 2009,   ACY,       1,1.937,30.68,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2010, 2010,   ACY,       1,1.987,30.74,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2011, 2011,   ACY,       1,1.900,30.82,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2012, 2012,   ACY,       1,1.905,30.87,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2013, 2013,   ACY,       1,1.888,30.93,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2014, 2014,   ACY,       1,1.880,30.97,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2015, 2015,   ACY,       1,1.848,30.98,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2016, 2016,   ACY,       1,1.853,31.05,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2017, 2017,   ACY,       1,1.784,31.13,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2018, 2018,   ACY,       1,1.756,31.12,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2019, 2019,   ACY,       1,1.709,31.27,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2020, 2020,   ACY,       1,1.669,31.35,       HFD,     vital,    SWE_16,   .,    0
    SWE,     .,    .,     ., 2021, 2021,   ACY,       1,1.673,31.50,       HFD,     vital,    SWE_16,   .,    0
