Country,Sex,Year,s,Age
ITA,Males,1943,80,20.66
ITA,Males,1943,90,3.96
ITA,Males,1943,99,0.09
DNK,Males,1944,1,93.67
DNK,Males,1944,10,85.94
DNK,Males,1944,20,82.15
DNK,Males,1944,30,79.18
DNK,Males,1944,40,76.06
DNK,Males,1944,50,72.78
DNK,Males,1944,60,69.05
DNK,Males,1944,70,64.26
DNK,Males,1944,80,56.72
DNK,Males,1944,90,39.03
DNK,Males,1944,99,0.2
FRACNP,Males,1944,1,88.41
FRACNP,Males,1944,10,79.38
FRACNP,Males,1944,20,74.17
FRACNP,Males,1944,30,69.24
FRACNP,Males,1944,40,63.72
FRACNP,Males,1944,50,56.69
FRACNP,Males,1944,60,47.17
FRACNP,Males,1944,70,34.05
FRACNP,Males,1944,80,25.23
FRACNP,Males,1944,90,16.51
FRACNP,Males,1944,99,0.11
ITA,Males,1944,1,89.13
ITA,Males,1944,10,80.69
ITA,Males,1944,20,75.88
ITA,Males,1944,30,71.27
ITA,Males,1944,40,65.76
ITA,Males,1944,50,58.120000000000005
ITA,Males,1944,60,47.300000000000004
ITA,Males,1944,70,31.95
ITA,Males,1944,80,22.43
ITA,Males,1944,90,9.59
ITA,Males,1944,99,0.1
DNK,Males,1945,1,93.67
DNK,Males,1945,10,86.33
DNK,Males,1945,20,82.35000000000001
DNK,Males,1945,30,79.16
DNK,Males,1945,40,76.10000000000001
DNK,Males,1945,50,72.78
DNK,Males,1945,60,68.84
DNK,Males,1945,70,63.7
DNK,Males,1945,80,55.43
DNK,Males,1945,90,34.59
DNK,Males,1945,99,0.2
FRACNP,Males,1945,1,90.48
FRACNP,Males,1945,10,82.19
FRACNP,Males,1945,20,77.74
FRACNP,Males,1945,30,73.9
FRACNP,Males,1945,40,69.94
FRACNP,Males,1945,50,65.47
FRACNP,Males,1945,60,59.82
FRACNP,Males,1945,70,51.620000000000005
FRACNP,Males,1945,80,36.54
FRACNP,Males,1945,90,14.93
FRACNP,Males,1945,99,0.08
ITA,Males,1945,1,90.75
ITA,Males,1945,10,82.64
ITA,Males,1945,20,78.17
ITA,Males,1945,30,74.12
ITA,Males,1945,40,69.53
ITA,Males,1945,50,63.5
ITA,Males,1945,60,54.49
ITA,Males,1945,70,40.78
ITA,Males,1945,80,24.77
ITA,Males,1945,90,8.59
ITA,Males,1945,99,0.09
DNK,Males,1946,1,93.12
DNK,Males,1946,10,85.9
DNK,Males,1946,20,82.13
DNK,Males,1946,30,79.13
DNK,Males,1946,40,76.2
DNK,Males,1946,50,73.06
DNK,Males,1946,60,69.59
DNK,Males,1946,70,64.93
DNK,Males,1946,80,58.2
DNK,Males,1946,90,43.410000000000004
DNK,Males,1946,99,0.22
FRACNP,Males,1946,1,92.24
FRACNP,Males,1946,10,84.07000000000001
FRACNP,Males,1946,20,79.86
FRACNP,Males,1946,30,76.38
FRACNP,Males,1946,40,72.91
FRACNP,Males,1946,50,69.12
FRACNP,Males,1946,60,64.6
FRACNP,Males,1946,70,58.67
FRACNP,Males,1946,80,49.22
FRACNP,Males,1946,90,26.21
FRACNP,Males,1946,99,0.12
ITA,Males,1946,1,92.26
ITA,Males,1946,10,84.44
ITA,Males,1946,20,80.43
ITA,Males,1946,30,77.02
ITA,Males,1946,40,73.58
ITA,Males,1946,50,69.56
ITA,Males,1946,60,64.27
ITA,Males,1946,70,56.28
ITA,Males,1946,80,42.1
ITA,Males,1946,90,9.31
ITA,Males,1946,99,0.1
DNK,Males,1947,1,93.32000000000001
DNK,Males,1947,10,86.3
DNK,Males,1947,20,82.55
DNK,Males,1947,30,79.61
DNK,Males,1947,40,76.67
DNK,Males,1947,50,73.58
DNK,Males,1947,60,69.98
DNK,Males,1947,70,65.5
DNK,Males,1947,80,59.160000000000004
DNK,Males,1947,90,46.27
DNK,Males,1947,99,0.26
FRACNP,Males,1947,1,92.47
FRACNP,Males,1947,10,84.33
FRACNP,Males,1947,20,80.16
FRACNP,Males,1947,30,76.73
FRACNP,Males,1947,40,73.35000000000001
FRACNP,Males,1947,50,69.71000000000001
FRACNP,Males,1947,60,65.32000000000001
FRACNP,Males,1947,70,59.61
FRACNP,Males,1947,80,51.050000000000004
FRACNP,Males,1947,90,31.23
FRACNP,Males,1947,99,0.13
ITA,Males,1947,1,92.4
ITA,Males,1947,10,84.72
ITA,Males,1947,20,80.73
ITA,Males,1947,30,77.42
ITA,Males,1947,40,74.05
ITA,Males,1947,50,70.28
ITA,Males,1947,60,65.49
ITA,Males,1947,70,58.56
ITA,Males,1947,80,47.08
ITA,Males,1947,90,20.62
ITA,Males,1947,99,0.12
DNK,Males,1948,1,95.81
DNK,Males,1948,10,87.74
DNK,Males,1948,20,83.74
DNK,Males,1948,30,80.63
DNK,Males,1948,40,77.66
DNK,Males,1948,50,74.47
DNK,Males,1948,60,70.87
DNK,Males,1948,70,66.47
DNK,Males,1948,80,59.97
DNK,Males,1948,90,47.54
DNK,Males,1948,99,0.31
FRACNP,Males,1948,1,93.22
FRACNP,Males,1948,10,84.81
FRACNP,Males,1948,20,80.54
FRACNP,Males,1948,30,77.03
FRACNP,Males,1948,40,73.60000000000001
FRACNP,Males,1948,50,69.86
FRACNP,Males,1948,60,65.57000000000001
FRACNP,Males,1948,70,60.21
FRACNP,Males,1948,80,52.45
FRACNP,Males,1948,90,37.04
FRACNP,Males,1948,99,0.17
ITA,Males,1948,1,93.27
ITA,Males,1948,10,85.43
ITA,Males,1948,20,81.42
ITA,Males,1948,30,78.12
ITA,Males,1948,40,74.94
ITA,Males,1948,50,71.41
ITA,Males,1948,60,67.09
ITA,Males,1948,70,61.07
ITA,Males,1948,80,51.61
ITA,Males,1948,90,28.52
ITA,Males,1948,99,0.14
DNK,Males,1949,1,94.49
DNK,Males,1949,10,87.09
DNK,Males,1949,20,83.16
DNK,Males,1949,30,80.27
DNK,Males,1949,40,77.22
DNK,Males,1949,50,74.22
DNK,Males,1949,60,70.81
DNK,Males,1949,70,66.59
DNK,Males,1949,80,60.550000000000004
DNK,Males,1949,90,48.95
DNK,Males,1949,99,0.32
FRACNP,Males,1949,1,91.46000000000001
FRACNP,Males,1949,10,83.5
FRACNP,Males,1949,20,79.49
FRACNP,Males,1949,30,76.16
FRACNP,Males,1949,40,72.94
FRACNP,Males,1949,50,69.48
FRACNP,Males,1949,60,65.37
FRACNP,Males,1949,70,60.31
FRACNP,Males,1949,80,52.94
FRACNP,Males,1949,90,38.06
FRACNP,Males,1949,99,0.16
ITA,Males,1949,1,93.01
ITA,Males,1949,10,85.32000000000001
ITA,Males,1949,20,81.46000000000001
ITA,Males,1949,30,78.29
ITA,Males,1949,40,75.19
ITA,Males,1949,50,71.77
ITA,Males,1949,60,67.68
ITA,Males,1949,70,62.1
ITA,Males,1949,80,53.5
ITA,Males,1949,90,31.93
ITA,Males,1949,99,0.14
DNK,Males,1950,1,93.67
DNK,Males,1950,10,86.47
DNK,Males,1950,20,82.87
DNK,Males,1950,30,79.97
DNK,Males,1950,40,77.17
DNK,Males,1950,50,74.22
DNK,Males,1950,60,70.98
DNK,Males,1950,70,66.7
DNK,Males,1950,80,60.77
DNK,Males,1950,90,50.120000000000005
DNK,Males,1950,99,0.35000000000000003
FRACNP,Males,1950,1,92.32000000000001
FRACNP,Males,1950,10,84.32000000000001
FRACNP,Males,1950,20,80.25
FRACNP,Males,1950,30,76.86
FRACNP,Males,1950,40,73.57000000000001
FRACNP,Males,1950,50,70.06
FRACNP,Males,1950,60,65.94
FRACNP,Males,1950,70,60.84
FRACNP,Males,1950,80,53.77
FRACNP,Males,1950,90,40.54
FRACNP,Males,1950,99,0.19
ITA,Males,1950,1,93.41
ITA,Males,1950,10,85.83
ITA,Males,1950,20,81.96000000000001
ITA,Males,1950,30,78.77
ITA,Males,1950,40,75.67
ITA,Males,1950,50,72.28
ITA,Males,1950,60,68.2
ITA,Males,1950,70,62.800000000000004
ITA,Males,1950,80,54.980000000000004
ITA,Males,1950,90,37.84
ITA,Males,1950,99,0.16
DNK,Males,1951,1,94.61
DNK,Males,1951,10,87.27
DNK,Males,1951,20,83.36
DNK,Males,1951,30,80.42
DNK,Males,1951,40,77.59
DNK,Males,1951,50,74.65
DNK,Males,1951,60,71.21000000000001
DNK,Males,1951,70,67.03
DNK,Males,1951,80,61.18
DNK,Males,1951,90,50.34
DNK,Males,1951,99,0.4
FRACNP,Males,1951,1,91.4
FRACNP,Males,1951,10,83.61
FRACNP,Males,1951,20,79.60000000000001
FRACNP,Males,1951,30,76.32000000000001
FRACNP,Males,1951,40,73.07000000000001
FRACNP,Males,1951,50,69.59
FRACNP,Males,1951,60,65.54
FRACNP,Males,1951,70,60.51
FRACNP,Males,1951,80,53.63
FRACNP,Males,1951,90,40.910000000000004
FRACNP,Males,1951,99,0.2
ITA,Males,1951,1,92.37
ITA,Males,1951,10,84.91
ITA,Males,1951,20,81.16
ITA,Males,1951,30,78.04
ITA,Males,1951,40,74.97
ITA,Males,1951,50,71.71000000000001
ITA,Males,1951,60,67.78
ITA,Males,1951,70,62.49
ITA,Males,1951,80,54.94
ITA,Males,1951,90,38.36
ITA,Males,1951,99,0.16
DNK,Males,1952,1,94.29
DNK,Males,1952,10,87
DNK,Males,1952,20,83.11
DNK,Males,1952,30,80.18
DNK,Males,1952,40,77.3
DNK,Males,1952,50,74.32000000000001
DNK,Males,1952,60,70.99
DNK,Males,1952,70,66.78
DNK,Males,1952,80,61.14
DNK,Males,1952,90,50.58
DNK,Males,1952,99,0.39
FRACNP,Males,1952,1,92.5
FRACNP,Males,1952,10,84.55
FRACNP,Males,1952,20,80.48
FRACNP,Males,1952,30,77.13
FRACNP,Males,1952,40,73.87
FRACNP,Males,1952,50,70.39
FRACNP,Males,1952,60,66.41
FRACNP,Males,1952,70,61.47
FRACNP,Males,1952,80,54.84
FRACNP,Males,1952,90,42.89
FRACNP,Males,1952,99,0.22
ITA,Males,1952,1,92.41
ITA,Males,1952,10,85
ITA,Males,1952,20,81.29
ITA,Males,1952,30,78.25
ITA,Males,1952,40,75.27
ITA,Males,1952,50,72.04
ITA,Males,1952,60,68.09
ITA,Males,1952,70,63.09
ITA,Males,1952,80,55.980000000000004
ITA,Males,1952,90,40.81
ITA,Males,1952,99,0.16
DNK,Males,1953,1,94.35000000000001
DNK,Males,1953,10,86.89
DNK,Males,1953,20,83.45
DNK,Males,1953,30,80.5
DNK,Males,1953,40,77.69
DNK,Males,1953,50,74.71000000000001
DNK,Males,1953,60,71.42
DNK,Males,1953,70,67.28
DNK,Males,1953,80,61.36
DNK,Males,1953,90,51.26
DNK,Males,1953,99,0.41000000000000003
FRACNP,Males,1953,1,91.60000000000001
FRACNP,Males,1953,10,83.77
FRACNP,Males,1953,20,79.76
FRACNP,Males,1953,30,76.47
FRACNP,Males,1953,40,73.33
FRACNP,Males,1953,50,69.92
FRACNP,Males,1953,60,66.03
FRACNP,Males,1953,70,61.2
FRACNP,Males,1953,80,54.84
FRACNP,Males,1953,90,43.64
FRACNP,Males,1953,99,0.24
ITA,Males,1953,1,92.61
ITA,Males,1953,10,84.98
ITA,Males,1953,20,81.31
ITA,Males,1953,30,78.24
ITA,Males,1953,40,75.28
ITA,Males,1953,50,72.10000000000001
ITA,Males,1953,60,68.29
ITA,Males,1953,70,63.43
ITA,Males,1953,80,56.660000000000004
ITA,Males,1953,90,42.84
ITA,Males,1953,99,0.18
DNK,Males,1954,1,94.15
DNK,Males,1954,10,86.91
DNK,Males,1954,20,83.31
DNK,Males,1954,30,80.32000000000001
DNK,Males,1954,40,77.51
DNK,Males,1954,50,74.53
DNK,Males,1954,60,71.23
DNK,Males,1954,70,67.01
DNK,Males,1954,80,61.52
DNK,Males,1954,90,51.51
DNK,Males,1954,99,0.43
FRACNP,Males,1954,1,92.60000000000001
FRACNP,Males,1954,10,84.74
FRACNP,Males,1954,20,80.66
FRACNP,Males,1954,30,77.29
FRACNP,Males,1954,40,74.04
FRACNP,Males,1954,50,70.59
FRACNP,Males,1954,60,66.64
FRACNP,Males,1954,70,61.74
FRACNP,Males,1954,80,55.32
FRACNP,Males,1954,90,44.2
FRACNP,Males,1954,99,0.25
ITA,Males,1954,1,93.57000000000001
ITA,Males,1954,10,86
ITA,Males,1954,20,82.28
ITA,Males,1954,30,79.19
ITA,Males,1954,40,76.16
ITA,Males,1954,50,72.91
ITA,Males,1954,60,69.07000000000001
ITA,Males,1954,70,64.18
ITA,Males,1954,80,57.42
ITA,Males,1954,90,44.18
ITA,Males,1954,99,0.19
DNK,Males,1955,1,94.78
DNK,Males,1955,10,87.29
DNK,Males,1955,20,83.59
DNK,Males,1955,30,80.68
DNK,Males,1955,40,77.76
DNK,Males,1955,50,74.79
DNK,Males,1955,60,71.33
DNK,Males,1955,70,67.16
DNK,Males,1955,80,61.81
DNK,Males,1955,90,52.21
DNK,Males,1955,99,0.49
FRACNP,Males,1955,1,92.43
FRACNP,Males,1955,10,84.61
FRACNP,Males,1955,20,80.56
FRACNP,Males,1955,30,77.24
FRACNP,Males,1955,40,74.01
FRACNP,Males,1955,50,70.62
FRACNP,Males,1955,60,66.7
FRACNP,Males,1955,70,61.88
FRACNP,Males,1955,80,55.58
FRACNP,Males,1955,90,44.53
FRACNP,Males,1955,99,0.27
ITA,Males,1955,1,93.92
ITA,Males,1955,10,86.05
ITA,Males,1955,20,82.24
ITA,Males,1955,30,79.12
ITA,Males,1955,40,76.16
ITA,Males,1955,50,72.9
ITA,Males,1955,60,69.06
ITA,Males,1955,70,64.2
ITA,Males,1955,80,57.58
ITA,Males,1955,90,44.69
ITA,Males,1955,99,0.2
DNK,Males,1956,1,95.14
DNK,Males,1956,10,87.27
DNK,Males,1956,20,83.61
DNK,Males,1956,30,80.65
DNK,Males,1956,40,77.81
DNK,Males,1956,50,74.75
DNK,Males,1956,60,71.37
DNK,Males,1956,70,67.28
DNK,Males,1956,80,61.76
DNK,Males,1956,90,52.370000000000005
DNK,Males,1956,99,0.46
FRACNP,Males,1956,1,91.94
FRACNP,Males,1956,10,84.17
FRACNP,Males,1956,20,80.18
FRACNP,Males,1956,30,76.89
FRACNP,Males,1956,40,73.69
FRACNP,Males,1956,50,70.24
FRACNP,Males,1956,60,66.35
FRACNP,Males,1956,70,61.620000000000005
FRACNP,Males,1956,80,55.49
FRACNP,Males,1956,90,44.81
FRACNP,Males,1956,99,0.29
ITA,Males,1956,1,91.97
ITA,Males,1956,10,84.7
ITA,Males,1956,20,81.03
ITA,Males,1956,30,78.02
ITA,Males,1956,40,75.06
ITA,Males,1956,50,71.86
ITA,Males,1956,60,68.08
ITA,Males,1956,70,63.47
ITA,Males,1956,80,57.26
ITA,Males,1956,90,45.24
ITA,Males,1956,99,0.21
DNK,Males,1957,1,94.43
DNK,Males,1957,10,86.91
DNK,Males,1957,20,83.24
DNK,Males,1957,30,80.26
DNK,Males,1957,40,77.36
DNK,Males,1957,50,74.35000000000001
DNK,Males,1957,60,70.91
DNK,Males,1957,70,66.9
DNK,Males,1957,80,61.43
DNK,Males,1957,90,52.26
DNK,Males,1957,99,0.52
FRACNP,Males,1957,1,92.46000000000001
FRACNP,Males,1957,10,84.62
FRACNP,Males,1957,20,80.49
FRACNP,Males,1957,30,77.11
FRACNP,Males,1957,40,73.83
FRACNP,Males,1957,50,70.39
FRACNP,Males,1957,60,66.52
FRACNP,Males,1957,70,61.84
FRACNP,Males,1957,80,55.74
FRACNP,Males,1957,90,44.910000000000004
FRACNP,Males,1957,99,0.32
ITA,Males,1957,1,93.06
ITA,Males,1957,10,85.41
ITA,Males,1957,20,81.55
ITA,Males,1957,30,78.35000000000001
ITA,Males,1957,40,75.24
ITA,Males,1957,50,71.85000000000001
ITA,Males,1957,60,68.03
ITA,Males,1957,70,63.39
ITA,Males,1957,80,57.14
ITA,Males,1957,90,44.660000000000004
ITA,Males,1957,99,0.2
DNK,Males,1958,1,94.21000000000001
DNK,Males,1958,10,87.05
DNK,Males,1958,20,83.37
DNK,Males,1958,30,80.43
DNK,Males,1958,40,77.60000000000001
DNK,Males,1958,50,74.51
DNK,Males,1958,60,71.19
DNK,Males,1958,70,67.2
DNK,Males,1958,80,61.75
DNK,Males,1958,90,52.52
DNK,Males,1958,99,0.58
FRACNP,Males,1958,1,93.22
FRACNP,Males,1958,10,85.43
FRACNP,Males,1958,20,81.49
FRACNP,Males,1958,30,78.22
FRACNP,Males,1958,40,75.06
FRACNP,Males,1958,50,71.7
FRACNP,Males,1958,60,67.86
FRACNP,Males,1958,70,63.21
FRACNP,Males,1958,80,57.160000000000004
FRACNP,Males,1958,90,46.62
FRACNP,Males,1958,99,0.35000000000000003
ITA,Males,1958,1,93.93
ITA,Males,1958,10,86.22
ITA,Males,1958,20,82.36
ITA,Males,1958,30,79.2
ITA,Males,1958,40,76.12
ITA,Males,1958,50,72.81
ITA,Males,1958,60,68.98
ITA,Males,1958,70,64.36
ITA,Males,1958,80,58.17
ITA,Males,1958,90,46.19
ITA,Males,1958,99,0.21
DNK,Males,1959,1,94.41
DNK,Males,1959,10,87.31
DNK,Males,1959,20,83.58
DNK,Males,1959,30,80.56
DNK,Males,1959,40,77.71000000000001
DNK,Males,1959,50,74.74
DNK,Males,1959,60,71.43
DNK,Males,1959,70,67.34
DNK,Males,1959,80,61.77
DNK,Males,1959,90,52.44
DNK,Males,1959,99,0.58
FRACNP,Males,1959,1,93.49
FRACNP,Males,1959,10,85.43
FRACNP,Males,1959,20,81.42
FRACNP,Males,1959,30,78.10000000000001
FRACNP,Males,1959,40,74.9
FRACNP,Males,1959,50,71.53
FRACNP,Males,1959,60,67.65
FRACNP,Males,1959,70,63.04
FRACNP,Males,1959,80,57.06
FRACNP,Males,1959,90,46.6
FRACNP,Males,1959,99,0.38
ITA,Males,1959,1,94.45
ITA,Males,1959,10,86.56
ITA,Males,1959,20,82.66
ITA,Males,1959,30,79.52
ITA,Males,1959,40,76.39
ITA,Males,1959,50,73.05
ITA,Males,1959,60,69.21000000000001
ITA,Males,1959,70,64.55
ITA,Males,1959,80,58.45
ITA,Males,1959,90,46.54
ITA,Males,1959,99,0.23
DNK,Males,1960,1,94.16
DNK,Males,1960,10,86.87
DNK,Males,1960,20,83.19
DNK,Males,1960,30,80.21000000000001
DNK,Males,1960,40,77.38
DNK,Males,1960,50,74.46000000000001
DNK,Males,1960,60,71.10000000000001
DNK,Males,1960,70,67.12
DNK,Males,1960,80,61.86
DNK,Males,1960,90,52.77
DNK,Males,1960,99,0.61
FRACNP,Males,1960,1,92.97
FRACNP,Males,1960,10,85.19
FRACNP,Males,1960,20,81.19
FRACNP,Males,1960,30,77.9
FRACNP,Males,1960,40,74.73
FRACNP,Males,1960,50,71.39
FRACNP,Males,1960,60,67.57000000000001
FRACNP,Males,1960,70,63.03
FRACNP,Males,1960,80,57.29
FRACNP,Males,1960,90,47.49
FRACNP,Males,1960,99,0.42
ITA,Males,1960,1,93.39
ITA,Males,1960,10,85.94
ITA,Males,1960,20,82.13
ITA,Males,1960,30,79
ITA,Males,1960,40,75.88
ITA,Males,1960,50,72.55
ITA,Males,1960,60,68.76
ITA,Males,1960,70,64.24
ITA,Males,1960,80,58.24
ITA,Males,1960,90,46.730000000000004
ITA,Males,1960,99,0.24
DNK,Males,1961,1,94.67
DNK,Males,1961,10,87.10000000000001
DNK,Males,1961,20,83.5
DNK,Males,1961,30,80.45
DNK,Males,1961,40,77.56
DNK,Males,1961,50,74.58
DNK,Males,1961,60,71.11
DNK,Males,1961,70,67.08
DNK,Males,1961,80,61.82
DNK,Males,1961,90,52.99
DNK,Males,1961,99,0.6
FRACNP,Males,1961,1,93.97
FRACNP,Males,1961,10,85.82000000000001
FRACNP,Males,1961,20,81.81
FRACNP,Males,1961,30,78.44
FRACNP,Males,1961,40,75.23
FRACNP,Males,1961,50,71.79
FRACNP,Males,1961,60,67.9
FRACNP,Males,1961,70,63.31
FRACNP,Males,1961,80,57.45
FRACNP,Males,1961,90,47.15
FRACNP,Males,1961,99,0.46
ITA,Males,1961,1,94.22
ITA,Males,1961,10,86.48
ITA,Males,1961,20,82.58
ITA,Males,1961,30,79.42
ITA,Males,1961,40,76.25
ITA,Males,1961,50,72.9
ITA,Males,1961,60,69.04
ITA,Males,1961,70,64.46000000000001
ITA,Males,1961,80,58.47
ITA,Males,1961,90,46.88
ITA,Males,1961,99,0.25
DNK,Males,1962,1,94.11
DNK,Males,1962,10,86.82000000000001
DNK,Males,1962,20,82.99
DNK,Males,1962,30,79.96000000000001
DNK,Males,1962,40,77.11
DNK,Males,1962,50,74.03
DNK,Males,1962,60,70.7
DNK,Males,1962,70,66.69
DNK,Males,1962,80,61.4
DNK,Males,1962,90,52.61
DNK,Males,1962,99,0.74
FRACNP,Males,1962,1,92.83
FRACNP,Males,1962,10,85.09
FRACNP,Males,1962,20,81.14
FRACNP,Males,1962,30,77.86
FRACNP,Males,1962,40,74.68
FRACNP,Males,1962,50,71.25
FRACNP,Males,1962,60,67.43
FRACNP,Males,1962,70,62.99
FRACNP,Males,1962,80,57.18
FRACNP,Males,1962,90,47
FRACNP,Males,1962,99,0.46
ITA,Males,1962,1,93.24
ITA,Males,1962,10,85.65
ITA,Males,1962,20,81.82000000000001
ITA,Males,1962,30,78.62
ITA,Males,1962,40,75.47
ITA,Males,1962,50,72.10000000000001
ITA,Males,1962,60,68.34
ITA,Males,1962,70,63.940000000000005
ITA,Males,1962,80,58.09
ITA,Males,1962,90,46.74
ITA,Males,1962,99,0.25
DNK,Males,1963,1,94.23
DNK,Males,1963,10,86.84
DNK,Males,1963,20,83.10000000000001
DNK,Males,1963,30,80.08
DNK,Males,1963,40,77.19
DNK,Males,1963,50,74.13
DNK,Males,1963,60,70.75
DNK,Males,1963,70,66.73
DNK,Males,1963,80,61.54
DNK,Males,1963,90,52.910000000000004
DNK,Males,1963,99,0.7000000000000001
FRACNP,Males,1963,1,92.71000000000001
FRACNP,Males,1963,10,84.87
FRACNP,Males,1963,20,80.84
FRACNP,Males,1963,30,77.55
FRACNP,Males,1963,40,74.36
FRACNP,Males,1963,50,70.93
FRACNP,Males,1963,60,67.14
FRACNP,Males,1963,70,62.74
FRACNP,Males,1963,80,57.08
FRACNP,Males,1963,90,47.050000000000004
FRACNP,Males,1963,99,0.46
ITA,Males,1963,1,93.26
ITA,Males,1963,10,85.67
ITA,Males,1963,20,81.77
ITA,Males,1963,30,78.54
ITA,Males,1963,40,75.35000000000001
ITA,Males,1963,50,72
ITA,Males,1963,60,68.23
ITA,Males,1963,70,63.88
ITA,Males,1963,80,58.07
ITA,Males,1963,90,46.42
ITA,Males,1963,99,0.26
DNK,Males,1964,1,94.18
DNK,Males,1964,10,86.74
DNK,Males,1964,20,82.98
DNK,Males,1964,30,79.8
DNK,Males,1964,40,76.98
DNK,Males,1964,50,73.8
DNK,Males,1964,60,70.41
DNK,Males,1964,70,66.48
DNK,Males,1964,80,61.35
DNK,Males,1964,90,52.730000000000004
DNK,Males,1964,99,0.87
FRACNP,Males,1964,1,94.01
FRACNP,Males,1964,10,85.82000000000001
FRACNP,Males,1964,20,81.72
FRACNP,Males,1964,30,78.38
FRACNP,Males,1964,40,75.11
FRACNP,Males,1964,50,71.66
FRACNP,Males,1964,60,67.89
FRACNP,Males,1964,70,63.440000000000005
FRACNP,Males,1964,80,57.67
FRACNP,Males,1964,90,47.49
FRACNP,Males,1964,99,0.54
ITA,Males,1964,1,94.46000000000001
ITA,Males,1964,10,86.48
ITA,Males,1964,20,82.47
ITA,Males,1964,30,79.19
ITA,Males,1964,40,75.98
ITA,Males,1964,50,72.60000000000001
ITA,Males,1964,60,68.92
ITA,Males,1964,70,64.56
ITA,Males,1964,80,58.83
ITA,Males,1964,90,47.83
ITA,Males,1964,99,0.29
DNK,Males,1965,1,94.34
DNK,Males,1965,10,86.64
DNK,Males,1965,20,82.87
DNK,Males,1965,30,79.78
DNK,Males,1965,40,76.83
DNK,Males,1965,50,73.72
DNK,Males,1965,60,70.32000000000001
DNK,Males,1965,70,66.32000000000001
DNK,Males,1965,80,61.230000000000004
DNK,Males,1965,90,52.72
DNK,Males,1965,99,0.8
FRACNP,Males,1965,1,93.37
FRACNP,Males,1965,10,85.41
FRACNP,Males,1965,20,81.33
FRACNP,Males,1965,30,77.97
FRACNP,Males,1965,40,74.71000000000001
FRACNP,Males,1965,50,71.28
FRACNP,Males,1965,60,67.5
FRACNP,Males,1965,70,63.13
FRACNP,Males,1965,80,57.43
FRACNP,Males,1965,90,47.37
FRACNP,Males,1965,99,0.63
ITA,Males,1965,1,93.58
ITA,Males,1965,10,85.94
ITA,Males,1965,20,82.02
ITA,Males,1965,30,78.75
ITA,Males,1965,40,75.58
ITA,Males,1965,50,72.26
ITA,Males,1965,60,68.65
ITA,Males,1965,70,64.49
ITA,Males,1965,80,58.910000000000004
ITA,Males,1965,90,48.24
ITA,Males,1965,99,0.3
DNK,Males,1966,1,94.02
DNK,Males,1966,10,86.37
DNK,Males,1966,20,82.61
DNK,Males,1966,30,79.53
DNK,Males,1966,40,76.66
DNK,Males,1966,50,73.57000000000001
DNK,Males,1966,60,70.34
DNK,Males,1966,70,66.39
DNK,Males,1966,80,61.34
DNK,Males,1966,90,52.67
DNK,Males,1966,99,2.07
FRACNP,Males,1966,1,94.17
FRACNP,Males,1966,10,86
FRACNP,Males,1966,20,81.85000000000001
FRACNP,Males,1966,30,78.41
FRACNP,Males,1966,40,75.09
FRACNP,Males,1966,50,71.61
FRACNP,Males,1966,60,67.79
FRACNP,Males,1966,70,63.49
FRACNP,Males,1966,80,57.72
FRACNP,Males,1966,90,47.45
FRACNP,Males,1966,99,0.62
ITA,Males,1966,1,94.34
ITA,Males,1966,10,86.58
ITA,Males,1966,20,82.60000000000001
ITA,Males,1966,30,79.37
ITA,Males,1966,40,76.18
ITA,Males,1966,50,72.85000000000001
ITA,Males,1966,60,69.28
ITA,Males,1966,70,65.1
ITA,Males,1966,80,59.54
ITA,Males,1966,90,49.17
ITA,Males,1966,99,0.32
DNK,Males,1967,1,94.98
DNK,Males,1967,10,87.08
DNK,Males,1967,20,83.10000000000001
DNK,Males,1967,30,79.89
DNK,Males,1967,40,76.8
DNK,Males,1967,50,73.65
DNK,Males,1967,60,70.29
DNK,Males,1967,70,66.42
DNK,Males,1967,80,61.45
DNK,Males,1967,90,53.17
DNK,Males,1967,99,3.29
FRACNP,Males,1967,1,93.82000000000001
FRACNP,Males,1967,10,85.74
FRACNP,Males,1967,20,81.61
FRACNP,Males,1967,30,78.23
FRACNP,Males,1967,40,74.92
FRACNP,Males,1967,50,71.45
FRACNP,Males,1967,60,67.75
FRACNP,Males,1967,70,63.43
FRACNP,Males,1967,80,57.74
FRACNP,Males,1967,90,47.550000000000004
FRACNP,Males,1967,99,0.71
ITA,Males,1967,1,94.17
ITA,Males,1967,10,86.45
ITA,Males,1967,20,82.44
ITA,Males,1967,30,79.2
ITA,Males,1967,40,76.01
ITA,Males,1967,50,72.75
ITA,Males,1967,60,69.25
ITA,Males,1967,70,65.12
ITA,Males,1967,80,59.52
ITA,Males,1967,90,49.300000000000004
ITA,Males,1967,99,0.34
DNK,Males,1968,1,94.99
DNK,Males,1968,10,87.29
DNK,Males,1968,20,83.37
DNK,Males,1968,30,80.23
DNK,Males,1968,40,77.2
DNK,Males,1968,50,74.01
DNK,Males,1968,60,70.62
DNK,Males,1968,70,66.72
DNK,Males,1968,80,61.730000000000004
DNK,Males,1968,90,52.97
DNK,Males,1968,99,3.35
FRACNP,Males,1968,1,93.60000000000001
FRACNP,Males,1968,10,85.63
FRACNP,Males,1968,20,81.53
FRACNP,Males,1968,30,78.15
FRACNP,Males,1968,40,74.85000000000001
FRACNP,Males,1968,50,71.43
FRACNP,Males,1968,60,67.77
FRACNP,Males,1968,70,63.46
FRACNP,Males,1968,80,57.730000000000004
